person1_id,person2_id,interaction_type,infection_probability
1906,14204,shared_space,0.23
11934,38828,close_contact,0.22
27673,22350,shared_space,0.15
4075,23047,shared_space,0.08
4764,34401,close_contact,0.17
28410,13750,shared_space,0.08
13011,27621,shared_space,0.23
32630,7479,shared_space,0.13
45132,6187,shared_space,0.14
45536,678,shared_space,0.17
14233,49271,close_contact,0.11
46273,12237,close_contact,0.16
2062,17532,shared_space,0.08
9054,25926,shared_space,0.06
25554,13529,close_contact,0.1
10353,12717,shared_space,0.16
2865,24780,close_contact,0.23
27537,9338,close_contact,0.17
1470,42781,close_contact,0.07
12570,42518,shared_space,0.22
11583,40443,close_contact,0.22
49768,48110,shared_space,0.07
36076,35147,shared_space,0.24
12573,13587,shared_space,0.25
35629,46398,shared_space,0.17
12458,4143,shared_space,0.24
49172,8694,shared_space,0.17
43329,38131,shared_space,0.14
26765,46137,shared_space,0.07
13270,49118,close_contact,0.11
5440,24525,shared_space,0.1
2169,43073,shared_space,0.08
34393,41412,close_contact,0.2
48445,16191,shared_space,0.16
19068,21405,shared_space,0.2
30099,43074,shared_space,0.22
30297,34662,shared_space,0.2
42975,26890,close_contact,0.23
19632,1889,close_contact,0.11
19251,26717,shared_space,0.1
47302,48597,shared_space,0.2
15392,43724,shared_space,0.19
17976,25185,close_contact,0.22
20840,45593,close_contact,0.07
3486,27161,close_contact,0.22
24206,44187,close_contact,0.13
43012,25245,close_contact,0.16
1177,17431,shared_space,0.07
12044,29457,close_contact,0.23
49123,40895,shared_space,0.14
22283,46926,close_contact,0.14
25731,21669,close_contact,0.07
20085,32345,close_contact,0.05
39206,44337,close_contact,0.09
45790,28930,close_contact,0.08
13060,3167,close_contact,0.09
32562,30113,shared_space,0.19
33016,29984,close_contact,0.19
3921,32651,close_contact,0.11
33139,36012,close_contact,0.15
34052,12497,shared_space,0.14
21883,33744,close_contact,0.1
8724,19457,shared_space,0.06
19197,9454,close_contact,0.21
47871,4567,close_contact,0.1
20620,34126,close_contact,0.08
5406,17200,shared_space,0.12
20296,22277,close_contact,0.13
17183,37745,shared_space,0.18
15459,24482,close_contact,0.24
9518,11195,close_contact,0.06
46390,35023,close_contact,0.13
8667,8690,close_contact,0.1
34473,22005,shared_space,0.1
15251,25135,shared_space,0.13
42080,44493,close_contact,0.23
12515,29572,close_contact,0.17
14307,16137,close_contact,0.17
22385,29674,close_contact,0.17
27219,27172,shared_space,0.07
31484,45349,shared_space,0.08
29325,13477,close_contact,0.06
41993,7986,shared_space,0.17
1962,7451,shared_space,0.22
19533,10433,close_contact,0.1
10687,29172,close_contact,0.16
17608,25062,close_contact,0.13
27747,40332,close_contact,0.1
16150,47560,shared_space,0.15
22472,25822,shared_space,0.06
9323,28545,close_contact,0.19
15797,32631,shared_space,0.22
22401,38120,shared_space,0.1
24493,13325,close_contact,0.23
45121,3086,close_contact,0.13
32062,6288,shared_space,0.23
49303,48028,shared_space,0.07
11048,26874,shared_space,0.22
14087,11182,close_contact,0.2
24100,42385,close_contact,0.11
8584,40512,close_contact,0.14
8693,5234,shared_space,0.19
24240,33714,shared_space,0.16
4290,39325,shared_space,0.09
14503,16777,shared_space,0.24
15538,40431,shared_space,0.14
43252,39354,close_contact,0.25
40554,31012,shared_space,0.14
7273,42390,close_contact,0.11
6644,36874,shared_space,0.19
38577,48357,shared_space,0.12
23183,13376,close_contact,0.22
11852,16589,close_contact,0.09
43025,46540,shared_space,0.19
23013,42248,close_contact,0.2
7937,19239,close_contact,0.14
11338,19761,shared_space,0.06
46193,46467,close_contact,0.2
23609,41680,close_contact,0.21
6713,22877,shared_space,0.07
28780,10426,shared_space,0.14
36233,36083,close_contact,0.09
39252,8394,close_contact,0.23
7822,17555,shared_space,0.1
25336,7238,close_contact,0.16
24294,17806,shared_space,0.12
47180,38967,shared_space,0.24
20368,46635,shared_space,0.14
11304,24056,shared_space,0.15
28787,14084,close_contact,0.07
25690,30509,close_contact,0.24
45757,11265,close_contact,0.18
2140,12159,close_contact,0.08
17448,17968,close_contact,0.19
907,5567,close_contact,0.22
3084,31969,shared_space,0.08
37489,18095,close_contact,0.14
31516,42453,shared_space,0.22
14913,34014,shared_space,0.09
22110,19554,close_contact,0.13
44787,2305,close_contact,0.19
19130,25933,close_contact,0.11
3660,1545,shared_space,0.22
6017,6570,shared_space,0.24
41488,44775,shared_space,0.06
24149,49783,close_contact,0.2
22628,40067,shared_space,0.1
19633,35729,close_contact,0.11
10943,44570,shared_space,0.21
39409,23623,shared_space,0.16
22082,27523,close_contact,0.19
12406,1601,close_contact,0.17
19303,37599,close_contact,0.2
34525,32664,close_contact,0.08
25563,42208,shared_space,0.12
36392,1558,close_contact,0.15
24180,8159,close_contact,0.18
41627,28413,close_contact,0.16
14801,40464,close_contact,0.16
39881,1486,shared_space,0.23
13545,43000,close_contact,0.14
48720,33915,shared_space,0.13
30365,29544,shared_space,0.1
23055,4898,close_contact,0.22
295,11584,close_contact,0.18
11877,22554,close_contact,0.14
49301,47534,close_contact,0.16
37201,14013,close_contact,0.17
44751,44583,close_contact,0.14
46124,14571,close_contact,0.08
23564,25925,close_contact,0.13
19760,35029,close_contact,0.22
18645,48844,shared_space,0.2
44540,44746,close_contact,0.2
28253,21977,close_contact,0.19
47463,29633,shared_space,0.06
28987,37,close_contact,0.24
47253,4565,close_contact,0.21
47655,36185,close_contact,0.13
4796,5103,shared_space,0.2
11929,48052,shared_space,0.07
36336,134,close_contact,0.15
8484,23174,close_contact,0.23
27457,8727,shared_space,0.06
10691,3418,close_contact,0.13
47096,49668,close_contact,0.13
2848,584,close_contact,0.07
26081,15534,shared_space,0.07
1484,20519,shared_space,0.2
6563,22437,shared_space,0.09
5388,37582,close_contact,0.21
38222,42031,shared_space,0.22
6422,2594,close_contact,0.16
1110,15480,close_contact,0.2
2899,40633,shared_space,0.22
29577,48812,close_contact,0.16
11,30579,close_contact,0.21
48587,13061,close_contact,0.21
25453,7734,close_contact,0.1
24187,45704,close_contact,0.17
38303,24456,shared_space,0.15
9291,5583,close_contact,0.2
22254,25290,close_contact,0.25
43512,47312,close_contact,0.11
887,49901,close_contact,0.15
8543,44561,close_contact,0.23
28159,21074,close_contact,0.11
32853,10007,shared_space,0.06
38432,2830,shared_space,0.23
2213,10196,close_contact,0.09
36686,43420,close_contact,0.1
40138,20151,shared_space,0.23
31055,25516,shared_space,0.23
38167,40163,close_contact,0.17
20262,5454,close_contact,0.14
22154,9252,shared_space,0.1
9534,26255,close_contact,0.13
26983,25446,close_contact,0.12
7574,42943,shared_space,0.11
27219,29046,shared_space,0.06
37747,47143,close_contact,0.08
28550,38316,close_contact,0.16
26836,14068,close_contact,0.16
26854,40623,close_contact,0.12
44507,13429,shared_space,0.2
26879,41680,close_contact,0.19
47947,35033,close_contact,0.15
27095,23642,close_contact,0.16
47720,15702,shared_space,0.1
46173,25151,shared_space,0.14
22322,22886,shared_space,0.13
24961,2056,shared_space,0.06
10540,15968,shared_space,0.15
8264,1970,close_contact,0.07
27015,9131,close_contact,0.23
12322,30552,shared_space,0.25
22461,8325,shared_space,0.18
27613,33241,shared_space,0.23
33988,43743,shared_space,0.1
29339,29125,close_contact,0.2
32198,3009,close_contact,0.23
38615,45558,shared_space,0.11
15455,5412,shared_space,0.25
36019,45615,shared_space,0.2
25204,14697,shared_space,0.23
40311,30378,close_contact,0.25
36063,25894,shared_space,0.23
15352,9701,close_contact,0.2
21508,41469,close_contact,0.25
18853,46668,close_contact,0.21
1789,49975,close_contact,0.1
21953,26108,shared_space,0.2
42131,25222,shared_space,0.12
27472,42298,close_contact,0.18
14742,1782,close_contact,0.15
30717,12148,close_contact,0.13
40461,43243,shared_space,0.22
34422,4806,shared_space,0.2
28156,12448,shared_space,0.07
672,20939,close_contact,0.06
49399,3291,shared_space,0.11
29251,15646,close_contact,0.15
8980,3079,close_contact,0.14
9292,12060,shared_space,0.21
26339,27555,close_contact,0.19
47578,20373,close_contact,0.07
22588,6327,shared_space,0.15
33904,31246,close_contact,0.17
30113,21128,close_contact,0.05
38020,19464,shared_space,0.07
14769,30772,close_contact,0.06
46286,35337,shared_space,0.15
12995,21575,close_contact,0.05
6657,45108,shared_space,0.07
24230,37560,close_contact,0.21
30035,44222,close_contact,0.23
30768,46116,shared_space,0.11
25233,13842,close_contact,0.16
16173,23523,shared_space,0.14
9745,17982,close_contact,0.2
44509,49363,close_contact,0.08
12569,42994,close_contact,0.08
30221,32775,close_contact,0.12
3769,4134,close_contact,0.15
5207,17648,close_contact,0.11
42267,14475,shared_space,0.15
2360,15262,shared_space,0.12
30968,13702,shared_space,0.19
23905,34367,shared_space,0.21
36219,8013,close_contact,0.22
41916,33866,shared_space,0.11
38172,29055,close_contact,0.11
9346,40836,close_contact,0.24
29065,46978,close_contact,0.08
1710,6723,shared_space,0.07
30623,33170,close_contact,0.15
7077,47397,close_contact,0.2
32415,506,shared_space,0.2
38829,1366,close_contact,0.19
33393,9195,shared_space,0.15
26281,44587,shared_space,0.1
41297,9787,close_contact,0.17
41947,43689,shared_space,0.05
13188,27093,shared_space,0.21
23211,41381,shared_space,0.2
26877,282,shared_space,0.23
20429,32282,shared_space,0.24
43658,42717,shared_space,0.24
48164,11080,shared_space,0.05
8330,32279,shared_space,0.15
2490,13080,shared_space,0.14
1184,14479,shared_space,0.23
33139,39059,shared_space,0.06
3815,35909,close_contact,0.21
8075,6050,close_contact,0.16
8736,36788,close_contact,0.09
9149,43334,close_contact,0.06
20788,8908,close_contact,0.25
14456,19357,shared_space,0.16
49132,20434,shared_space,0.22
18107,45918,close_contact,0.24
39884,29122,shared_space,0.14
10195,48760,shared_space,0.15
16214,13496,close_contact,0.11
28265,17447,close_contact,0.24
32491,35730,close_contact,0.19
28813,14586,shared_space,0.06
44908,41863,close_contact,0.06
49015,41194,shared_space,0.05
43394,613,shared_space,0.2
49348,27187,close_contact,0.13
36262,46853,close_contact,0.17
32195,15732,close_contact,0.1
35718,16407,close_contact,0.17
44562,36984,close_contact,0.2
15837,45060,shared_space,0.23
21654,18625,close_contact,0.2
24490,7941,shared_space,0.1
10510,12451,shared_space,0.12
16460,4255,shared_space,0.19
465,4923,shared_space,0.21
8082,8372,shared_space,0.16
39275,29820,shared_space,0.17
1220,8403,close_contact,0.07
8633,20652,shared_space,0.14
23801,49986,shared_space,0.2
45764,1310,close_contact,0.15
31309,23369,close_contact,0.07
36546,16107,shared_space,0.23
40992,21685,shared_space,0.09
4113,18351,shared_space,0.14
24539,12105,close_contact,0.18
1191,2243,shared_space,0.15
7600,12396,close_contact,0.23
101,17808,close_contact,0.06
24008,7040,shared_space,0.16
8490,29382,close_contact,0.12
38539,5892,shared_space,0.25
17386,39907,shared_space,0.09
38053,23709,shared_space,0.12
43585,42908,shared_space,0.1
43947,31555,shared_space,0.14
9486,27032,shared_space,0.16
18818,34621,close_contact,0.09
11113,9257,shared_space,0.24
36176,8955,close_contact,0.14
46281,39057,close_contact,0.14
48495,22314,shared_space,0.16
27416,1505,shared_space,0.07
34967,36399,close_contact,0.06
18692,27433,shared_space,0.2
33374,2883,close_contact,0.13
29931,16146,shared_space,0.21
1421,6914,close_contact,0.19
27896,31380,close_contact,0.09
30426,48805,shared_space,0.05
15530,46587,close_contact,0.2
6852,1227,close_contact,0.15
36509,16778,close_contact,0.09
8583,23878,close_contact,0.22
42958,29309,shared_space,0.14
27534,49398,shared_space,0.14
33404,17021,close_contact,0.11
16421,44672,close_contact,0.06
39721,17228,shared_space,0.1
9288,33706,shared_space,0.19
39930,22262,shared_space,0.05
41572,24378,shared_space,0.05
41634,27489,close_contact,0.17
5697,20756,close_contact,0.17
23896,43006,close_contact,0.16
9119,48438,shared_space,0.05
34166,5294,close_contact,0.18
4546,13281,shared_space,0.13
30666,36269,close_contact,0.16
47297,39987,shared_space,0.07
33797,34481,shared_space,0.23
17781,22558,close_contact,0.07
28720,39466,close_contact,0.13
46489,27554,close_contact,0.23
10076,15569,close_contact,0.2
30518,17518,shared_space,0.15
49619,33010,shared_space,0.22
9365,27973,shared_space,0.2
21512,21085,close_contact,0.12
28372,7968,close_contact,0.09
19204,41114,close_contact,0.17
30626,5408,close_contact,0.2
46316,28091,shared_space,0.13
1913,39606,close_contact,0.08
46824,17545,close_contact,0.09
19312,46830,shared_space,0.07
31034,322,close_contact,0.09
21311,10727,close_contact,0.14
26733,7684,shared_space,0.1
19217,22615,shared_space,0.22
18965,17310,shared_space,0.24
45606,28403,close_contact,0.11
24024,40270,close_contact,0.17
6258,39034,shared_space,0.2
26348,74,shared_space,0.12
5861,27619,shared_space,0.22
45036,29151,shared_space,0.09
48310,17989,shared_space,0.21
12927,27369,close_contact,0.24
25334,37915,shared_space,0.16
25300,18668,shared_space,0.17
38390,8176,shared_space,0.24
16369,39674,close_contact,0.08
5867,44954,shared_space,0.2
1570,25752,shared_space,0.12
48189,30527,shared_space,0.22
44635,24561,shared_space,0.1
36109,41107,shared_space,0.13
27707,5401,shared_space,0.19
28377,43763,close_contact,0.17
3731,9254,close_contact,0.2
29158,47094,shared_space,0.2
40602,16385,shared_space,0.21
35635,14122,close_contact,0.18
3547,39920,shared_space,0.09
15702,19941,shared_space,0.2
15806,18771,shared_space,0.16
19044,44590,close_contact,0.11
6557,5737,shared_space,0.14
40747,22982,shared_space,0.05
41800,4495,close_contact,0.1
14475,7914,shared_space,0.22
26886,23507,shared_space,0.18
30301,2359,shared_space,0.25
7288,1763,shared_space,0.12
10308,1151,shared_space,0.18
26685,40503,shared_space,0.2
34348,12699,shared_space,0.23
48691,33466,close_contact,0.15
49416,2619,close_contact,0.17
25438,22838,shared_space,0.1
12226,20413,shared_space,0.23
23485,7092,shared_space,0.07
43722,9237,shared_space,0.11
41287,33806,close_contact,0.14
15179,36107,shared_space,0.19
41461,34708,shared_space,0.05
18607,18777,shared_space,0.1
44779,24831,close_contact,0.25
26144,13267,close_contact,0.11
49093,8226,close_contact,0.13
41454,25091,shared_space,0.15
31776,34807,shared_space,0.21
24222,46344,close_contact,0.23
43659,11246,shared_space,0.14
9951,41033,shared_space,0.21
49439,10946,shared_space,0.19
27578,37569,shared_space,0.09
2158,23236,shared_space,0.21
24364,1650,close_contact,0.24
25976,16460,close_contact,0.14
37054,34001,close_contact,0.09
47038,45259,shared_space,0.14
49960,20588,shared_space,0.25
6190,15084,close_contact,0.16
38480,203,shared_space,0.14
24416,18231,shared_space,0.19
6729,20683,close_contact,0.07
959,47313,shared_space,0.2
16675,13437,shared_space,0.17
6839,39328,close_contact,0.21
5708,10627,close_contact,0.25
30168,2246,shared_space,0.25
26677,45589,shared_space,0.19
8571,24780,shared_space,0.09
43869,20918,close_contact,0.09
464,37507,shared_space,0.09
34011,39165,close_contact,0.07
48409,44189,close_contact,0.09
42983,15620,shared_space,0.15
466,27587,shared_space,0.21
17957,492,close_contact,0.11
14134,9455,close_contact,0.06
7437,617,close_contact,0.09
8667,32812,close_contact,0.23
4751,5869,shared_space,0.12
36101,1260,shared_space,0.24
3484,20323,shared_space,0.24
34530,40641,close_contact,0.23
22344,4815,shared_space,0.21
26691,32395,shared_space,0.14
26927,133,close_contact,0.1
46859,4663,close_contact,0.18
3995,1790,shared_space,0.16
27168,28613,shared_space,0.05
28156,5836,shared_space,0.21
15134,23626,shared_space,0.19
8215,3036,close_contact,0.17
45163,19216,close_contact,0.21
23865,14014,shared_space,0.2
5723,44855,close_contact,0.24
25608,27321,shared_space,0.08
13979,30539,close_contact,0.18
4723,5694,close_contact,0.15
28937,17803,shared_space,0.23
40949,811,close_contact,0.16
42654,38912,close_contact,0.22
37206,12733,shared_space,0.17
17042,25841,shared_space,0.06
29215,2889,shared_space,0.19
22225,46912,shared_space,0.22
7767,1751,close_contact,0.11
7719,5464,shared_space,0.17
3984,42907,close_contact,0.09
42094,49663,shared_space,0.07
13677,40585,shared_space,0.15
42909,1215,shared_space,0.12
34647,8269,close_contact,0.12
44498,44936,close_contact,0.23
10850,18773,shared_space,0.11
38322,46054,close_contact,0.16
47423,8768,close_contact,0.05
36391,3758,shared_space,0.15
35522,16246,close_contact,0.09
22727,15637,shared_space,0.09
24453,14584,shared_space,0.09
24998,22783,shared_space,0.1
4793,14601,close_contact,0.06
42858,21219,close_contact,0.08
20386,20494,close_contact,0.07
27092,8076,close_contact,0.15
47953,30164,close_contact,0.12
29400,38256,close_contact,0.19
4388,29520,close_contact,0.08
38151,44595,close_contact,0.05
2911,24137,close_contact,0.07
5628,10227,close_contact,0.15
35323,18182,shared_space,0.21
39995,43591,close_contact,0.14
21619,32602,close_contact,0.13
45282,45806,shared_space,0.23
48963,45583,shared_space,0.14
15207,45797,close_contact,0.06
15457,26113,close_contact,0.08
29523,1794,close_contact,0.05
25096,44354,shared_space,0.06
7052,46037,close_contact,0.15
42761,4055,shared_space,0.12
11177,26948,close_contact,0.22
45760,44861,shared_space,0.13
10235,1984,close_contact,0.12
46177,34558,shared_space,0.19
25792,20516,close_contact,0.22
